TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"7830209","Magic","Outlaws of Thunder Junction","Sterling Keykeeper","","32","C","Near Mint Foil","0.05","","1.2300","0.0100","1","1","0.0500",""
"7838365","Magic","Outlaws of Thunder Junction","Sterling Supplier","","33","C","Near Mint Foil","0.02","","1.2300","0.0100","2","2","0.0200",""
"7839000","Magic","Outlaws of Thunder Junction","Stoic Sphinx","","71","R","Near Mint","0.10","0.10","1.2500","0.0300","1","1","0.1000",""
"6837426","Magic","Dominaria Remastered","Street Wraith (Retro Frame)","","311","C","Near Mint","0.18","0.16","1.2300","0.0100","1","1","0.1800",""
"7674032","Magic","Murders at Karlov Manor","Swamp (0281)","","281","L","Near Mint Foil","0.07","","1.2500","0.0300","1","1","0.0700",""
"7870437","Magic","Outlaws of Thunder Junction","Swamp (0281)","","281","L","Near Mint Foil","0.10","","1.2500","0.0300","2","2","0.1000",""
"7870517","Magic","Outlaws of Thunder Junction","Swamp (0282)","","282","L","Near Mint Foil","0.13","","1.2600","0.0400","1","1","0.1300",""
"6787071","Magic","Dominaria Remastered","Swamp (406) (Retro Frame)","","406","L","Near Mint","0.14","","1.2600","0.0400","3","3","0.1400",""
"6787126","Magic","Dominaria Remastered","Swamp (407) (Retro Frame)","","407","L","Near Mint","0.26","0.21","1.3200","0.1000","3","3","0.2600",""
"7831969","Magic","Outlaws of Thunder Junction","Take for a Ride","","148","U","Near Mint Foil","0.12","","1.2600","0.0400","1","1","0.1200",""
"7838925","Magic","Outlaws of Thunder Junction","Take the Fall","","73","C","Near Mint Foil","0.09","","1.2300","0.0100","2","2","0.0900",""
"6801104","Magic","Dominaria Remastered","Terror (Retro Frame)","","312","C","Near Mint","0.07","","1.2300","0.0100","2","2","0.0700",""
"7688618","Magic","Murders at Karlov Manor","They Went This Way","","178","C","Near Mint Foil","0.05","0.01","1.2300","0.0100","1","1","0.0500",""
"7833814","Magic","Outlaws of Thunder Junction","This Town Ain't Big Enough","","74","U","Near Mint","0.05","","1.2300","0.0100","1","1","0.0500",""
"7835995","Magic","Outlaws of Thunder Junction","Thunder Salvo","","150","C","Near Mint Foil","0.01","","1.2300","0.0100","3","3","0.0100",""
"6799464","Magic","Dominaria Remastered","Tiana, Ship's Caretaker (Retro Frame)","","372","U","Near Mint","0.08","","1.2400","0.0200","1","1","0.0800",""
"7823033","Magic","Outlaws of Thunder Junction","Tomb Trawler","","250","U","Near Mint Foil","0.08","","1.2500","0.0300","1","1","0.0800",""
"6866677","Magic","Dominaria Remastered","Tormod's Crypt (Retro Frame)","","388","U","Near Mint","0.35","0.37","1.3700","0.1500","1","1","0.3500",""
"7707447","Magic","Murders at Karlov Manor","Toxin Analysis","","107","C","Near Mint Foil","0.06","0.01","1.2400","0.0200","2","2","0.0600",""
"7833364","Magic","Outlaws of Thunder Junction","Treasure Dredger","","110","U","Near Mint","0.05","","1.2400","0.0200","1","1","0.0500",""
"7840197","Magic","Outlaws of Thunder Junction","Trick Shot","","151","C","Near Mint Foil","0.01","","1.2300","0.0100","1","1","0.0100",""
"7679013","Magic","Murders at Karlov Manor","Undercover Crocodelf (a)","","239","C","Near Mint Foil","0.02","","1.2300","0.0100","1","1","0.0200",""
"7815500","Magic","Outlaws of Thunder Junction","Unfortunate Accident","","111","U","Near Mint Foil","0.06","","1.2500","0.0300","1","1","0.0600",""
"7706487","Magic","Murders at Karlov Manor","Unscrupulous Agent","","109","C","Near Mint Foil","0.04","0.01","1.2300","0.0100","1","1","0.0400",""
"6862491","Magic","Dominaria Remastered","Valduk, Keeper of the Flame (Retro Frame)","","333","U","Near Mint","0.08","","1.2400","0.0200","1","1","0.0800",""
"7887564","Magic","Outlaws of Thunder Junction","Vampire Rogue Token","","8","T","Near Mint","0.18","","1.3200","0.1000","1","1","0.1800",""
"7836715","Magic","Outlaws of Thunder Junction","Vault Plunderer","","114","C","Near Mint Foil","0.08","","1.2300","0.0100","1","1","0.0800",""
"7847240","Magic","Outlaws of Thunder Junction: Breaking News","Voidslime","","60","R","Near Mint","0.16","0.10","1.2700","0.0500","1","1","0.1600",""
"7831489","Magic","Outlaws of Thunder Junction","Voracious Varmint","","188","C","Near Mint Foil","0.08","","1.2300","0.0100","2","2","0.0800",""
"6796957","Magic","Dominaria Remastered","Whitemane Lion (Retro Frame)","","277","C","Near Mint","0.05","","1.2300","0.0100","1","1","0.0500",""
"6843546","Magic","Dominaria Remastered","Wild Dogs (Retro Frame)","","351","C","Near Mint","0.06","","1.2300","0.0100","1","1","0.0600",""
"6799004","Magic","Dominaria Remastered","Wild Growth (Retro Frame)","","352","C","Near Mint","0.10","0.07","1.2300","0.0100","1","1","0.1000",""
"6812096","Magic","Dominaria Remastered","Windborn Muse (Retro Frame)","","278","R","Near Mint","0.24","0.24","1.3600","0.1400","1","1","0.2400",""
"6804361","Magic","Dominaria Remastered","Zombie Infestation","","111","U","Near Mint","0.07","","1.2600","0.0400","1","1","0.0700",""
"7688950","Magic","Murders at Karlov Manor","Absolving Lammasu","","2","U","Near Mint Foil","0.03","","1.2300","0.0100","1","1","0.0300",""
"5742410","Magic","Dominaria United","Ajani, Sleeper Agent (371)","","371","M","Damaged Foil","","","","","1","1","0.0000",""
"7839747","Magic","Outlaws of Thunder Junction","Ambush Gigapede","","77","C","Near Mint Foil","0.02","","1.2300","0.0100","1","1","0.0200",""
"7835545","Magic","Outlaws of Thunder Junction","Ankle Biter","","153","C","Near Mint Foil","0.07","","1.2300","0.0100","2","2","0.0700",""
"6654852","Magic","Dominaria Remastered","Arboria (Retro Frame)","","335","R","Near Mint","0.11","","1.2500","0.0300","1","1","0.1100",""
"6810471","Magic","Dominaria Remastered","Arcades Sabboth (Retro Frame)","","355","R","Near Mint","0.10","","1.2500","0.0300","1","1","0.1000",""
"6799544","Magic","Dominaria Remastered","Arcanis the Omnipotent (Retro Frame)","","280","R","Near Mint","0.20","","1.4000","0.1800","1","1","0.2000",""
"7822713","Magic","Outlaws of Thunder Junction","Arid Archway","","252","U","Near Mint Foil","0.74","","1.6200","0.4000","1","1","0.7400",""
"7816145","Magic","Outlaws of Thunder Junction","Armored Armadillo","","3","C","Near Mint Foil","0.06","","1.2300","0.0100","1","1","0.0600",""
"7662289","Magic","Ravnica Remastered","Bird // Angel (0003) Double-Sided Token","","1 // 3","T","Near Mint Foil","0.34","","1.3700","0.1500","1","1","0.3400",""
"7886624","Magic","Outlaws of Thunder Junction","Bird // Plot Double-Sided Token","","7 // 20","T","Near Mint","0.15","","1.2900","0.0700","1","1","0.1500",""
"7662424","Magic","Ravnica Remastered","Bird // Sphinx Double-Sided Token","","1 // 17","T","Near Mint Foil","0.29","0.05","1.2800","0.0600","1","1","0.2900",""
"7841277","Magic","Outlaws of Thunder Junction","Bounding Felidar","","5","U","Near Mint Foil","0.11","","1.2400","0.0200","1","1","0.1100",""
"6792526","Magic","Dominaria Remastered","Break Asunder","","152","C","Near Mint","0.02","","1.2300","0.0100","1","1","0.0200",""
"7837880","Magic","Outlaws of Thunder Junction","Breeches, the Blastmaker","","197","R","Near Mint","0.14","0.10","1.2700","0.0500","1","1","0.1400",""
"7831329","Magic","Outlaws of Thunder Junction","Bridled Bighorn","","7","C","Near Mint Foil","0.01","","1.2300","0.0100","1","1","0.0100",""
"7830529","Magic","Outlaws of Thunder Junction","Brimstone Roundup","","115","U","Near Mint Foil","0.09","","1.2900","0.0700","1","1","0.0900",""
"7827847","Magic","Outlaws of Thunder Junction","Bristlepack Sentry","","156","C","Near Mint Foil","0.03","","1.2300","0.0100","1","1","0.0300",""
"7816865","Magic","Outlaws of Thunder Junction","Bristling Backwoods","","253","L","Near Mint Foil","0.13","","1.3200","0.1000","1","1","0.1300",""
"6803576","Magic","Dominaria Remastered","Call of the Herd","","153","U","Near Mint","0.09","","1.2300","0.0100","1","1","0.0900",""
"7665403","Magic","Murders at Karlov Manor","Case of the Filched Falcon","","44","U","Near Mint Foil","0.12","0.09","1.2800","0.0600","1","1","0.1200",""
"7697463","Magic","Murders at Karlov Manor","Caught Red-Handed","","115","U","Near Mint Foil","0.03","0.03","1.2300","0.0100","1","1","0.0300",""
"6827451","Magic","Dominaria Remastered","Chain Lightning","","113","C","Near Mint","0.19","","1.3000","0.0800","2","2","0.1900",""
"6854356","Magic","Dominaria Remastered","Chain Lightning (Retro Frame)","","316","C","Near Mint","0.16","0.15","1.3000","0.0800","2","2","0.1600",""
"6798064","Magic","Dominaria Remastered","Chainer's Edict (Retro Frame)","","300","U","Near Mint","0.24","0.09","1.3100","0.0900","3","3","0.2400",""
"5553308","Magic","Streets of New Capenna","Citizen Token","","12","T","Near Mint","0.12","","1.2700","0.0500","1","1","0.1200",""
"7706567","Magic","Murders at Karlov Manor","Cold Case Cracker","","46","C","Near Mint Foil","0.01","0.01","1.2300","0.0100","1","1","0.0100",""
"5152210","Magic","Mystery Booster: Convention Edition Exclusives","Command the Chaff (No PW Symbol)","","","S","Near Mint","0.13","","1.2700","0.0500","1","1","0.1300",""
"6863116","Magic","Dominaria Remastered","Construct Token","","14","T","Near Mint","1.11","1.17","1.9100","0.6900","1","1","1.1100",""
"6819116","Magic","Dominaria Remastered","Counterspell (Retro Frame)","","281","C","Near Mint","0.93","1.02","1.7700","0.5500","1","1","0.9300",""
"7704517","Magic","Murders at Karlov Manor","Crowd-Control Warden","","193","C","Near Mint Foil","0.02","","1.2300","0.0100","1","1","0.0200",""
"7408871","Magic","Unique and Miscellaneous Promos","Cultivate (Bring-a-Friend Promo)","","1","P","Near Mint Foil","0.39","","1.5200","0.3000","1","1","0.3900",""
"7830604","Magic","Outlaws of Thunder Junction","Dance of the Tumbleweeds","","160","C","Near Mint","0.06","","1.2300","0.0100","1","1","0.0600",""
"7837485","Magic","Outlaws of Thunder Junction","Daring Thunder-Thief","","41","C","Near Mint Foil","0.03","","1.2300","0.0100","2","2","0.0300",""
"6833101","Magic","Dominaria Remastered","Dark Withering (Retro Frame)","","301","U","Near Mint","0.06","","1.2300","0.0100","1","1","0.0600",""
"6798284","Magic","Dominaria Remastered","Deadwood Treefolk (Retro Frame)","","337","U","Near Mint","0.09","","1.2400","0.0200","1","1","0.0900",""
"6810956","Magic","Dominaria Remastered","Decimate (Retro Frame)","","356","R","Near Mint","0.23","0.15","1.3700","0.1500","1","1","0.2300",""
"6806581","Magic","Dominaria Remastered","Deep Analysis","","46","C","Near Mint","0.09","0.03","1.2500","0.0300","1","1","0.0900",""
"7831564","Magic","Outlaws of Thunder Junction","Demonic Ruckus","","120","U","Near Mint","0.16","","1.3100","0.0900","3","3","0.1600",""
"7825847","Magic","Outlaws of Thunder Junction","Desperate Bloodseeker","","86","C","Near Mint Foil","0.04","","1.2300","0.0100","1","1","0.0400",""
"7886834","Magic","Outlaws of Thunder Junction","Dinosaur Token","","9","T","Near Mint","0.17","","1.2700","0.0500","1","1","0.1700",""
"7828327","Magic","Outlaws of Thunder Junction","Discerning Peddler","","121","C","Near Mint Foil","0.02","","1.2300","0.0100","1","1","0.0200",""
"6834386","Magic","Dominaria Remastered","Dread Return (Retro Frame)","","302","U","Near Mint","0.40","0.54","1.4700","0.2500","2","2","0.4000",""
"7838765","Magic","Outlaws of Thunder Junction","Drover Grizzly","","161","C","Near Mint Foil","0.06","","1.2400","0.0200","1","1","0.0600",""
"6811616","Magic","Dominaria Remastered","Duress","","81","C","Near Mint","0.04","","1.2300","0.0100","1","1","0.0400",""
"6835816","Magic","Dominaria Remastered","Duress (Retro Frame)","","303","C","Near Mint","0.09","0.05","1.2300","0.0100","1","1","0.0900",""
"7886914","Magic","Outlaws of Thunder Junction","Elemental Token","","12","T","Near Mint","0.11","","1.2400","0.0200","1","1","0.1100",""
"7662514","Magic","Ravnica Remastered","Elf Knight // Angel (0003) Double-Sided Token","","15 // 3","T","Near Mint Foil","0.20","0.15","1.2700","0.0500","1","1","0.2000",""
"7662679","Magic","Ravnica Remastered","Elf Knight // Voja Double-Sided Token","","15 // 19","T","Near Mint Foil","0.94","","1.8100","0.5900","1","1","0.9400",""
"6796016","Magic","Dominaria Remastered","Empty the Warrens","","118","C","Near Mint","0.07","","1.2700","0.0500","1","1","0.0700",""
"6799704","Magic","Dominaria Remastered","Empty the Warrens (Retro Frame)","","318","C","Near Mint","0.09","","1.2700","0.0500","2","2","0.0900",""
"7701146","Magic","Murders at Karlov Manor","Exit Specialist","","55","U","Near Mint Foil","0.04","0.03","1.2300","0.0100","1","1","0.0400",""
"7659349","Magic","Secret Lair Showdown","Explore","","12","P","Near Mint Foil","10.87","","12.9000","12.9000","2","2","10.8700",""
"7834269","Magic","Outlaws of Thunder Junction","Explosive Derailment","","122","C","Near Mint Foil","0.11","","1.2300","0.0100","1","1","0.1100",""
"7666374","Magic","Murders at Karlov Manor","Expose the Culprit","","124","U","Near Mint Foil","0.05","0.03","1.2500","0.0300","1","1","0.0500",""
"6838266","Magic","Dominaria Remastered","Fa'adiyah Seer (Retro Frame)","","340","C","Near Mint","0.08","","1.2300","0.0100","3","3","0.0800",""
"7678518","Magic","Murders at Karlov Manor","Faerie Snoop","","203","C","Near Mint Foil","0.01","","1.2300","0.0100","1","1","0.0100",""
"7833444","Magic","Outlaws of Thunder Junction","Fake Your Own Death","","87","C","Near Mint","0.08","","1.2300","0.0100","1","1","0.0800",""
"7837805","Magic","Outlaws of Thunder Junction","Ferocification","","123","U","Near Mint Foil","0.08","","1.2300","0.0100","1","1","0.0800",""
"6856391","Magic","Dominaria Remastered","Fireblast (Retro Frame)","","319","U","Near Mint","0.20","0.20","1.3000","0.0800","2","2","0.2000",""
"6857336","Magic","Dominaria Remastered","Flametongue Kavu (Retro Frame)","","320","U","Near Mint","0.04","","1.2300","0.0100","2","2","0.0400",""
"7825214","Magic","Outlaws of Thunder Junction","Fleeting Reflection","","49","U","Near Mint","0.12","","1.2700","0.0500","1","1","0.1200",""
"6787321","Magic","Dominaria Remastered","Forest (410) (Retro Frame)","","410","L","Near Mint","0.18","","1.2700","0.0500","5","5","0.1800",""
"6787377","Magic","Dominaria Remastered","Forest (411) (Retro Frame)","","411","L","Near Mint","0.11","0.14","1.2300","0.0100","7","7","0.1100",""
"6839131","Magic","Dominaria Remastered","Forgotten Ancient (Retro Frame)","","341","R","Near Mint","0.43","0.33","1.4700","0.2500","1","1","0.4300",""
"7817025","Magic","Outlaws of Thunder Junction","Forlorn Flats","","258","L","Near Mint Foil","0.13","","1.3000","0.0800","1","1","0.1300",""
"7816305","Magic","Outlaws of Thunder Junction","Form a Posse","","204","U","Near Mint Foil","0.14","","1.2900","0.0700","1","1","0.1400",""
"7831724","Magic","Outlaws of Thunder Junction","Forsaken Miner","","88","U","Near Mint","0.30","","1.3700","0.1500","2","2","0.3000",""
"6800004","Magic","Dominaria Remastered","Frantic Search (Retro Frame)","","285","C","Near Mint","0.11","0.08","1.2500","0.0300","4","4","0.1100",""
"7667884","Magic","Murders at Karlov Manor","Galvanize","","128","C","Near Mint Foil","0.03","0.01","1.2300","0.0100","1","1","0.0300",""
"6797359","Magic","Dominaria Remastered","Gerrard's Verdict","","190","U","Near Mint","0.05","","1.2300","0.0100","1","1","0.0500",""
"7836875","Magic","Outlaws of Thunder Junction","Geyser Drake","","51","C","Near Mint Foil","0.06","","1.2400","0.0200","1","1","0.0600",""
"7835225","Magic","Outlaws of Thunder Junction","Gila Courser","","124","U","Near Mint Foil","0.03","","1.2300","0.0100","1","1","0.0300",""
"7690631","Magic","Murders at Karlov Manor","Glint Weaver","","162","U","Near Mint Foil","0.09","0.03","1.2500","0.0300","2","2","0.0900",""
"6925001","Magic","Dominaria Remastered","Goblin // Construct Double-sided Token","","","T","Near Mint Foil","0.25","0.10","1.2900","0.0700","2","2","0.2500",""
"7662784","Magic","Ravnica Remastered","Goblin (0008) // Centaur Double-Sided Token","","8 // 10","T","Near Mint Foil","0.20","","1.3400","0.1200","1","1","0.2000",""
"7662799","Magic","Ravnica Remastered","Goblin (0008) // Dragon Double-Sided Token","","8 // 7","T","Near Mint Foil","0.39","","1.3600","0.1400","2","2","0.3900",""
"7662814","Magic","Ravnica Remastered","Goblin (0008) // Emblem - Domri Rade Double-Sided Token","","8 // 20","T","Near Mint Foil","0.21","","1.3600","0.1400","1","1","0.2100",""
"7662874","Magic","Ravnica Remastered","Goblin (0008) // Sphinx Double-Sided Token","","8 // 17","T","Near Mint Foil","0.20","0.05","1.2600","0.0400","1","1","0.2000",""
"6860196","Magic","Dominaria Remastered","Goblin Matron (Retro Frame)","","323","C","Near Mint","0.10","0.10","1.2700","0.0500","1","1","0.1000",""
"6796126","Magic","Dominaria Remastered","Grapeshot","","125","C","Near Mint","0.12","","1.3400","0.1200","2","2","0.1200",""
"7689110","Magic","Murders at Karlov Manor","Griffnaut Tracker","","17","C","Near Mint Foil","0.02","","1.2300","0.0100","1","1","0.0200",""
"7826971","Magic","Outlaws of Thunder Junction","Hellspur Posse Boss","","128","R","Damaged Foil","","","","","1","1","0.0000",""
"6799894","Magic","Dominaria Remastered","High Tide (Retro Frame)","","286","U","Near Mint","0.25","0.38","1.3600","0.1400","1","1","0.2500",""
"7837965","Magic","Outlaws of Thunder Junction","Highway Robbery","","129","C","Near Mint Foil","0.14","","1.2700","0.0500","2","2","0.1400",""
"7819567","Magic","Outlaws of Thunder Junction","Holy Cow","","16","C","Near Mint Foil","0.08","0.03","1.2700","0.0500","1","1","0.0800",""
